mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier,param_classifier__lam,param_classifier__regularization,param_classifier__tol,param_pca__n_components,param_win_selector__win_size,param_classifier__max_depth,param_classifier__n_estimators,param_classifier__learning_rate,param_classifier__loss,param_classifier__C,param_classifier__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
7.00509614944458,0.30727222510904656,0.07340121269226074,0.019526484048701172,RandomForestClassifier(),,,,0.99,all,10,100,,,,,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 10, 'classifier__n_estimators': 100, 'pca__n_components': 0.99, 'win_selector__win_size': 'all'}",0.6555555555555556,0.6888888888888889,0.6555555555555556,0.6555555555555556,0.5222222222222223,0.6355555555555555,0.05811865258054231,90
6.592069625854492,0.21319627366526864,0.0745917797088623,0.012432659807854953,RandomForestClassifier(),,,,0.8,all,10,200,,,,,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 10, 'classifier__n_estimators': 200, 'pca__n_components': 0.8, 'win_selector__win_size': 'all'}",0.7555555555555555,0.7111111111111111,0.7333333333333333,0.7555555555555555,0.6222222222222222,0.7155555555555556,0.04949123878071129,52
7.626145315170288,1.2120068093677774,0.08023238182067871,0.022072829333842702,RandomForestClassifier(),,,,0.9,all,10,200,,,,,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 10, 'classifier__n_estimators': 200, 'pca__n_components': 0.9, 'win_selector__win_size': 'all'}",0.7222222222222222,0.6888888888888889,0.7444444444444445,0.7333333333333333,0.5555555555555556,0.6888888888888889,0.06921071778843305,65
10.663117504119873,0.7594596327316886,0.08329625129699707,0.011018911730209954,RandomForestClassifier(),,,,0.99,all,10,200,,,,,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 10, 'classifier__n_estimators': 200, 'pca__n_components': 0.99, 'win_selector__win_size': 'all'}",0.7444444444444445,0.7555555555555555,0.7222222222222222,0.6777777777777778,0.6,0.7000000000000001,0.056655772373253165,57
8.58057165145874,0.416980696607166,0.10509147644042968,0.01466369406985922,RandomForestClassifier(),,,,0.8,all,10,300,,,,,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 10, 'classifier__n_estimators': 300, 'pca__n_components': 0.8, 'win_selector__win_size': 'all'}",0.7444444444444445,0.7444444444444445,0.7444444444444445,0.7777777777777778,0.6333333333333333,0.7288888888888889,0.04949123878071133,43
9.570086908340453,0.46258420407945117,0.0960381031036377,0.0073706878852717135,RandomForestClassifier(),,,,0.9,all,10,300,,,,,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 10, 'classifier__n_estimators': 300, 'pca__n_components': 0.9, 'win_selector__win_size': 'all'}",0.7666666666666667,0.7777777777777778,0.7444444444444445,0.7555555555555555,0.5888888888888889,0.7266666666666667,0.06977919319158926,44
15.30601806640625,0.7676284924745828,0.1155019760131836,0.016380090689128542,RandomForestClassifier(),,,,0.99,all,10,300,,,,,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 10, 'classifier__n_estimators': 300, 'pca__n_components': 0.99, 'win_selector__win_size': 'all'}",0.7777777777777778,0.7444444444444445,0.7333333333333333,0.7333333333333333,0.6,0.7177777777777778,0.06110100926607787,48
4.753360652923584,0.25047491263245164,0.08099026679992676,0.021005151963245247,RandomForestClassifier(),,,,0.8,all,15,100,,,,,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 15, 'classifier__n_estimators': 100, 'pca__n_components': 0.8, 'win_selector__win_size': 'all'}",0.7888888888888889,0.7666666666666667,0.7222222222222222,0.6888888888888889,0.6111111111111112,0.7155555555555556,0.06269660435407058,52
5.243461942672729,0.32656895411328124,0.06493139266967773,0.023067798587778316,RandomForestClassifier(),,,,0.9,all,15,100,,,,,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 15, 'classifier__n_estimators': 100, 'pca__n_components': 0.9, 'win_selector__win_size': 'all'}",0.7222222222222222,0.7555555555555555,0.7222222222222222,0.7111111111111111,0.6111111111111112,0.7044444444444445,0.048989794855663536,56
7.179298067092896,0.3806990820303994,0.0817293643951416,0.014079037148413394,RandomForestClassifier(),,,,0.99,all,15,100,,,,,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 15, 'classifier__n_estimators': 100, 'pca__n_components': 0.99, 'win_selector__win_size': 'all'}",0.6777777777777778,0.6888888888888889,0.7,0.6444444444444445,0.6222222222222222,0.6666666666666666,0.028974232912011753,78
